Phenotype,GUIDE Lat0_Contrib,GUIDE Lat0_LogW,GUIDE Lat0_Cos,GUIDE Lat1_Contrib,GUIDE Lat1_LogW,GUIDE Lat1_Cos,GUIDE Lat2_Contrib,GUIDE Lat2_LogW,GUIDE Lat2_Cos,GUIDE Lat3_Contrib,GUIDE Lat3_LogW,GUIDE Lat3_Cos,GUIDE Lat4_Contrib,GUIDE Lat4_LogW,GUIDE Lat4_Cos,GUIDE Lat5_Contrib,GUIDE Lat5_LogW,GUIDE Lat5_Cos,GUIDE Lat6_Contrib,GUIDE Lat6_LogW,GUIDE Lat6_Cos,GUIDE Lat7_Contrib,GUIDE Lat7_LogW,GUIDE Lat7_Cos,GUIDE Lat8_Contrib,GUIDE Lat8_LogW,GUIDE Lat8_Cos,GUIDE Lat9_Contrib,GUIDE Lat9_LogW,GUIDE Lat9_Cos,Max_Contrib,Top_Latent,Max_LogW,Num_Significant
aprovel 75mg tablet,2.9014020793523157e-05,0.018922230778864013,0.022412439632839277,1.4487428834321893e-05,0.013288207393913955,0.01219966828560092,3.337048237024976e-05,0.020324261744792387,0.0281143241402071,4.736062461264521e-09,0.0002367403731224467,9.059173402022383e-06,7.352967737483746e-07,0.0029590351947815286,0.001964697558149808,2.0193798773811926e-06,0.004914678821946204,0.016784319858833507,1.4700695743183589e-06,0.004189837148491861,0.002435058186430734,1.894491369939183e-06,0.004759439893644807,0.015725882257283032,5.994426941372873e-05,0.027450571839690317,0.04810400548345678,1.6255866950756359e-06,0.004406974771408173,0.0029607191242371927,5.994426941372873e-05,GUIDE Lat8,0.027450571839690317,0
voltarol 25mg e/c tablet,6.2647505058812176e-06,0.00869346021593396,0.004808408287682948,4.459775723109775e-05,0.02357897403863926,0.03731522528559614,6.587460512804081e-06,0.008916795742709174,0.005514416062090598,6.780205110707047e-07,0.0028410684736506053,0.0012886361949372655,9.629051059421038e-07,0.003387841543853178,0.0025564239456817503,1.1029483700797776e-06,0.0036268307282575217,0.00910871782588755,6.306453040137091e-08,0.000864509178794591,0.00010379417052417447,2.3373357788820557e-06,0.005289706763880095,0.019277905092092037,2.5160416388038855e-05,0.017595252159059924,0.020061700163018014,3.294131060509534e-07,0.0019783458080798073,0.0005961345450637196,7.300168937332804e-05,GUIDE Lat59,0.030388196463926164,0
glucosamine product,3.613972256837862e-05,0.021170257453214825,0.00583221736338037,2.855111397027057e-05,0.018767496611765185,0.005022817937684587,7.88031339871258e-05,0.031613673984454506,0.013869995661733818,6.332774221618032e-05,0.028238429845804772,0.025306543336497917,2.6856079862056026e-06,0.005672584116750303,0.0014991439519358764,2.360353211650262e-06,0.005315846406523741,0.00409855146200936,7.538876667490505e-07,0.002996336734405684,0.00026088299098084094,7.786640751385778e-09,0.00030357924794928426,1.3503308790124033e-05,0.0004821783225546255,0.08225291958997855,0.08083676458490288,8.421627911142604e-06,0.010095366485620795,0.003204430040993646,0.0011219212508855984,GUIDE Lat72,0.13106593324664742,0
selenium ace tablet,3.3320742161051552e-06,0.006323201020787816,0.0016428951958432094,3.4595791060676284e-05,0.02070256872116033,0.018594904442790636,1.8857483892425335e-05,0.015192486980323279,0.010140582145353723,5.365803295778628e-07,0.002526512993815367,0.0006551185213339134,7.77691026749917e-07,0.003043436176767031,0.0013263376922630786,1.8266014997245865e-06,0.00467292416332079,0.009690440329684372,1.6907490510855172e-06,0.004494884064216594,0.0017875762883356487,5.22116997053834e-06,0.007929600573548816,0.02766331351651545,6.993078578623314e-06,0.009190038035986255,0.0035819206104472723,2.9008711859717615e-06,0.00589704342747524,0.0033723255735901517,0.0001443028301188657,GUIDE Lat89,0.043305524158494486,0
starflower oil,5.368480196739038e-05,0.025935669481222983,0.026614736700221648,8.688203784658642e-07,0.0032174508189838085,0.0004695440149896933,1.3845023386670321e-06,0.004065496337238108,0.0007485976521586221,2.8177774304703544e-06,0.005811407218797191,0.0034591344391537607,1.0449107380244196e-09,0.00011118353163372513,1.7918507836090144e-06,1.3342510291065068e-06,0.003990694756163025,0.007117260686695647,2.950410480055049e-06,0.0059475234047574686,0.0031364870581051395,1.5444359232335727e-06,0.004295019393422615,0.008227765150080796,8.576815321734733e-06,0.010189025568320647,0.00441722205042273,1.6935092749839198e-06,0.004498570477038357,0.0019795398831067277,0.00017727123801600673,GUIDE Lat39,0.048241246013979645,0
fucibet cream,3.4415984335116654e-06,0.006427036631360527,0.0032740142737753357,2.6211620198710236e-05,0.017966373864959823,0.027182520942417666,7.648419150593145e-07,0.0030181021363584262,0.0007935531167821009,3.929426569935102e-09,0.0002156342086109369,9.256344013218009e-06,1.4642667516557916e-06,0.004181520092434483,0.004818284107987774,1.0695531885260885e-06,0.00357127574121669,0.010947810413452054,5.380127091674345e-07,0.0025298927345202993,0.0010974965083350463,2.9722396296136844e-06,0.005969634283696254,0.030384029366160165,2.4431826600210585e-05,0.017333638525035104,0.02414508088022209,2.66361521641924e-07,0.0017785584188865407,0.0005974447076596922,2.6211620198710236e-05,GUIDE Lat1,0.017966373864959823,0
mefenamic acid,3.29174492778242e-05,0.020182714677545587,0.02786642190896277,8.28241634309427e-06,0.010010628985999734,0.007643417509024567,3.043136573925664e-08,0.0006003519630682718,2.8097030648667356e-05,3.994470033274952e-07,0.0021790195105811767,0.0008373444322298187,4.938421174786873e-07,0.002423522628283319,0.0014460888895359118,1.00819609467066e-06,0.003466913578718131,0.009183422221893096,1.0071783727054291e-07,0.0010928084985813592,0.00018283177009964546,1.9440602424083166e-06,0.004821643391246092,0.017685035073448714,5.442713669145609e-06,0.008097618929827544,0.004786553028747005,3.653823526712765e-07,0.0020838093969065283,0.0007293037708584342,4.8226422056936115e-05,GUIDE Lat71,0.02454505639865996,0
mucodyne 375mg capsule,1.3325456770137202e-06,0.003988131979615946,0.0006069149904052167,1.5686314868213573e-05,0.013835504904524279,0.007788291172917581,1.1958736560138407e-06,0.0037771719497255267,0.0005940390665466464,3.0418833579482478e-05,0.019384711203914978,0.03430664534392403,3.3647575536954e-07,0.001999489706683148,0.0005300921422570257,4.0651861313728145e-07,0.0021982714575508938,0.0019921897583961064,1.4558908829753551e-06,0.004169486308897215,0.0014218861545841407,2.4380875455562504e-06,0.005403207154056179,0.011932631505431513,7.664327106182735e-05,0.031162517112485705,0.03626370268773603,7.627546321529534e-07,0.003013966833535584,0.0008190991429442287,0.00016797499691540587,GUIDE Lat89,0.046894937479548406,0
olmesartan,5.569410676463664e-05,0.02643061665804311,0.030164995913786203,9.397779332871622e-07,0.003346752608649375,0.0005548744949550521,8.503270983186308e-07,0.003182898593836266,0.0005023009454754247,9.108043156041334e-06,0.010503524633054751,0.012215438002418252,3.441613618948292e-06,0.006427050914265556,0.006447746724588985,2.549098968102031e-06,0.00552561491213789,0.014855430199424686,4.242042012692991e-06,0.007141158489525725,0.004926735333854652,2.3174258212582714e-06,0.0052669933600254576,0.013487797687244103,4.412085434832372e-07,0.002290386813114392,0.0002482505933876226,6.079842316670449e-07,0.002689870771889098,0.0007764119330508518,9.311549374564156e-05,GUIDE Lat39,0.03446856193373452,0
escitalopram,5.227195766978648e-05,0.025582394375991885,0.027255850718026685,2.6956796726847552e-06,0.005683279856575413,0.001532268070913822,2.761082254451388e-06,0.005752260267649999,0.001570197456777956,4.414164696177366e-06,0.0072857851524736564,0.005699404038665927,1.1060111523575952e-06,0.003631883838018976,0.001994813564587274,3.121617030953835e-06,0.006118838728071436,0.017513587079847303,1.2777994385328074e-06,0.0039049788583307788,0.0014287094215234887,1.7161269231135502e-06,0.004528666132587739,0.009615714379219167,1.707771465000993e-05,0.014445852475120776,0.009250667754084764,1.973944856447774e-06,0.004858766773839725,0.002426788066597764,0.00012219573489736322,GUIDE Lat39,0.039702326083122325,0
detrusitol 1mg tablet,5.652059484972437e-08,0.0008183844684269434,3.7454543552558246e-05,4.907099342262775e-05,0.024764918486820577,0.03544852154933919,1.5565412759272667e-07,0.0013589510445911526,0.00011249737141521199,9.902014431593735e-08,0.001083547685851884,0.00016248425226285596,3.213350016425252e-07,0.0019538833035038267,0.0007365591839129201,7.948877432422075e-07,0.003077019198697412,0.005667716171227422,1.2042234397359897e-06,0.003790392522487373,0.0017111776549107425,3.5218318995492438e-06,0.0065020731455880465,0.025078847888431604,3.0250108853312567e-05,0.019329713509077646,0.020824619777887073,1.1259088954138631e-06,0.0036645444120002426,0.0017591662860540224,0.00011518482904573896,GUIDE Lat72,0.03849831743565653,0
Volume of caudate (left),1.4085900408165426e-07,0.001292655417473776,1.7460265794300468e-05,7.719964646790883e-05,0.03127929504870951,0.010431746873343629,1.5111782067536609e-05,0.013575857846531612,0.0020429882430071378,1.7327976742008016e-06,0.004550723224106744,0.0005318682059466907,1.340120055211826e-06,0.0039995022569238635,0.0005745949090483033,2.4824406523057603e-08,0.0005421951367985958,3.310927109970946e-05,4.2573843518573525e-07,0.0022497700220048904,0.00011316166685442492,1.4396117988408928e-07,0.00130683340197966,0.0001917576982926243,2.7964389418288088e-05,0.018569635718937393,0.003601006724786351,3.3636878305992324e-06,0.006353343113407419,0.0009830775515850846,0.004664362440762054,GUIDE Lat48,0.3033113288892637,0
tramacet 325mg/37.5mg tablet,2.6164421534182193e-05,0.01794986564631697,0.016635856482412073,2.1436647136651574e-05,0.016216466522641918,0.01485820611090459,5.271099706270401e-06,0.007967768120255198,0.003655267855554618,9.478062804033558e-06,0.010717319402511576,0.014922567294695733,5.035692321477382e-07,0.0024473407363358574,0.0011075033403484698,1.1925282820726309e-06,0.003771862240731254,0.008158441867325804,3.685531437208007e-07,0.002092853189210636,0.0005024864867752773,1.4854835838919272e-06,0.004211851085453823,0.010149462843464836,2.5422965179480103e-05,0.017688630693683798,0.01679239279016412,1.0418935864469642e-06,0.003524607528579259,0.0015619360559443896,9.405109202795488e-05,GUIDE Lat77,0.03464782624486667,0
hypromellose,7.430370007365112e-05,0.030667075576796734,0.031194848191738834,9.502465078433304e-05,0.03483348920818647,0.04348947948636669,2.1978497404614474e-05,0.01642389116981222,0.01006362353359721,4.228820369938917e-07,0.002242190707248923,0.00043962421907844734,7.032206930872797e-07,0.002893557684318429,0.0010212119960618066,2.6035628625755944e-07,0.0017583542361471081,0.0011761020636741823,6.284892998757953e-07,0.0027349953792839368,0.0005657968994157438,7.420326619547522e-07,0.002972603883276235,0.0033476236808718538,8.446809496017152e-06,0.010110621105233794,0.003683981912877851,1.467313585672049e-07,0.001319365855332051,0.00014524501390253747,0.0002225257924968873,GUIDE Lat27,0.05438564950554881,0
trazodone,3.5843861528726704e-05,0.021081384430010078,0.02411756617004014,7.333367673264087e-05,0.0304595244758032,0.05378951634999185,6.083654826736861e-06,0.008565656310115157,0.0044644421666763775,3.1921500599344822e-06,0.006188065212546546,0.005318533793957082,3.1365645755556164e-06,0.006133573271103335,0.00730003178636407,1.8037870636230645e-06,0.004643494479869371,0.013058956159494902,1.2797828720862018e-06,0.003908021933856873,0.001846482604586117,1.6506051018000295e-06,0.004440929314542459,0.011934467456673691,9.634789400830019e-06,0.010806644723086855,0.006734622671934472,3.477056747826575e-06,0.006460303334376445,0.00551615326706582,7.333367673264087e-05,GUIDE Lat1,0.0304595244758032,0
erythromycin,6.609356335688977e-06,0.008931752670723825,0.002714391935189947,7.91308040852262e-05,0.0316816121592035,0.03542700673089034,2.1648384218426287e-05,0.01629781860951407,0.00969667466902078,7.42800913003693e-06,0.009474537212737808,0.007553978675534082,8.065953293071273e-07,0.0030996766394745727,0.00114583193535058,1.6640913549166265e-06,0.004459126982219506,0.007353516340911194,8.649412393596119e-07,0.003210233651166057,0.000761711009508274,5.268695978411054e-06,0.007965934728216134,0.023251860136049067,8.375897484581858e-05,0.03262757866268091,0.03573527236600824,2.1396089732744813e-07,0.0015937037581479113,0.0002071827808516033,0.00010981194347784434,GUIDE Lat59,0.03755265398139928,0
solpadol capsule,1.0184245337216049e-05,0.011114336170779926,0.008178700875074402,4.517029091450312e-05,0.023733814201427315,0.03954429626367989,9.62764875660449e-07,0.003387593887997406,0.0008432564230565568,3.8726548837376175e-07,0.002145454210379777,0.0007701125559906393,2.639122966365039e-07,0.0017703458522657053,0.0007331062601062115,1.042179584377523e-06,0.003525093196702572,0.009005390324146748,1.558722751140254e-06,0.004314937018687434,0.002684198229232571,4.532137698716804e-06,0.00738331575496527,0.0391110739958388,9.451072738304616e-05,0.034735591558370395,0.0788476822268393,1.1873348980467126e-07,0.001186654417597175,0.0002248198028610463,9.451072738304616e-05,GUIDE Lat8,0.034735591558370395,0
meloxicam,1.0416618455840144e-05,0.011242021672191316,0.008214524709041575,6.2628759116951305e-06,0.008692146613258848,0.0053839991423540205,9.468311378141892e-06,0.010711737909788795,0.008143519930192652,2.495447519417543e-06,0.005466791543189184,0.004872973622322316,1.3445254472576366e-06,0.004006100769541955,0.003667554192633884,1.8306625016591034e-06,0.004678143585325741,0.015533469794062893,1.1709695710949212e-06,0.0037374660964774827,0.0019801200996307075,2.382168597867178e-06,0.005340504977426265,0.02018688701714026,2.112475075026556e-09,0.00015809572002226007,1.7306116813006894e-06,5.322423352760371e-07,0.0025162499198976415,0.0009896256822733837,7.846871841785156e-05,GUIDE Lat89,0.03154420130277204,0
pariet 10mg e/c tablet,1.6362085661963927e-06,0.004421421961548412,0.001147807264306315,6.873906237885502e-05,0.02945850243087605,0.05256654127031192,1.3693759650535722e-07,0.0012745086078784595,0.00010477000299491953,2.0991688369009777e-06,0.005011382060909276,0.00364642775690805,7.660279586257111e-07,0.003020449416784543,0.0018587747228381985,1.8089740690391456e-06,0.0046502016029611355,0.013654228190727029,4.78756224575991e-07,0.0023861165494983723,0.0007201699231161818,4.242131300683373e-06,0.007141234254837346,0.03197831579988515,8.696660197747004e-05,0.03326898653994705,0.06337750851835687,7.659683403791448e-07,0.0030203314703316614,0.0012669135597353433,8.696660197747004e-05,GUIDE Lat8,0.03326898653994705,0
tenofovir,3.0689515103095095e-06,0.006066644452320371,0.0026219681824780437,1.7143380402794607e-05,0.014474050715470706,0.015966485993873864,3.822633742977647e-06,0.006776157079027559,0.0035619189093087865,6.742460584693463e-06,0.009022157942862917,0.014264144944951318,6.019862925365746e-07,0.0026765289008886146,0.0017789994878181202,8.538076606696596e-07,0.0031894298419409043,0.007848776201748967,1.503923785059857e-07,0.001335748966493273,0.00027552020807840083,2.348586913386529e-06,0.00530249987318012,0.02156180930796748,3.328337647394533e-05,0.020297117735879867,0.029540451037474533,3.6761779400660643e-07,0.002090189406307829,0.0007405250826690047,4.371934818729318e-05,GUIDE Lat67,0.023339565752056354,0
colpermin 0.2ml m/r gel e/c capsule,8.734102743621302e-06,0.010283111019051097,0.004225348052914174,2.7416558721636973e-05,0.018383085880741796,0.014458812503175872,1.6409930923396375e-05,0.014156055606238562,0.008658345137404377,2.0484973014792985e-06,0.004950184000043008,0.002453971557562956,2.2105926391156932e-08,0.0005116291489986183,3.699173846808585e-05,2.2434666743348245e-07,0.0016319966557438968,0.0011677996024656008,5.796245472475747e-07,0.0026261954027628214,0.0006012861510296474,1.4554546955645601e-06,0.004168858691393541,0.007566308720956089,0.00015398870499241867,0.0448042404495002,0.07739010091518028,1.0717252338940613e-06,0.0035749150022688,0.0012224567605918625,0.00019924061928808847,GUIDE Lat73,0.051302160998050995,0
peppermint oil product,1.0243450959418808e-06,0.003494679948077852,0.00073984378513028,7.445011334293883e-06,0.009485490875763263,0.005861848533448357,5.240472439602825e-07,0.002496747377569755,0.0004128080208927629,2.136026986033384e-06,0.005055439574320652,0.003820237900177897,7.762636761966384e-07,0.0030406322447990206,0.0019393439162575937,1.7231822105195655e-06,0.004538013875034106,0.01339150685584128,8.90075764241971e-07,0.0032567158250446054,0.001378513274265244,4.1787985425677e-06,0.007087294705424531,0.03243294200899143,1.7259077634079069e-06,0.004541619961748273,0.00129498182649115,3.2079306375010103e-07,0.0019522312834571727,0.0005462916529108676,6.185235268792535e-05,GUIDE Lat77,0.027897373279335034,0
micronor tablet,1.8068561056347478e-06,0.004647464094325003,0.00034828418583422667,0.0002744682606146149,0.06078638137089395,0.057673699400929,0.00015315949262180038,0.044677641998797035,0.032198679047979496,4.617682448671332e-06,0.007453258720286512,0.0022040639329585134,5.000867320467573e-07,0.0024388398900299763,0.00033343205584115417,1.4703520901378637e-06,0.004190241656686677,0.003049551971306484,4.334664580907734e-06,0.0072193362243787845,0.001791661345842923,4.685466302850128e-06,0.00750822890710956,0.00970519308691998,0.000389507909181253,0.0733010818211901,0.07799716589539317,4.7718251167907e-07,0.002382180912907137,0.00021687054186438548,0.0004221032627899502,GUIDE Lat89,0.07654353640661532,0
xalacom 0.005%/0.5% eye drops,1.3650697214568516e-05,0.012893103559308642,0.011899911117518392,1.6720147755883537e-05,0.01429137622509608,0.015889289817780677,1.1453541542805106e-05,0.011795577613063364,0.010889617557842101,5.840443074247591e-08,0.000831924029396976,0.00012607373391769895,7.867480936087055e-07,0.0030611689301293793,0.002372337168615628,1.9906933707993523e-06,0.0048794507066706435,0.018672297670875672,9.067069416863818e-07,0.0032871150946607772,0.001694907743237574,2.3924576116086957e-06,0.005352096236535145,0.022411674659187687,7.4826400642240426e-06,0.009509689731331462,0.00677635411188298,8.795818494049388e-07,0.0032373893111735637,0.001807885830029293,8.834263181196118e-05,GUIDE Lat89,0.03354076660630963,0
